,subject,hemi,labels,x_label,img,GI,streamlengths,qMap
5348,601127,L,4,41,hemi-L,0.3164412904783634,2.6700001060962677,379.4692804861831
5349,601127,L,4,41,hemi-L,0.3931871152274233,2.6700001060962677,379.4692804861831
5350,601127,L,4,41,hemi-L,0.4504094102779402,2.640000104904175,380.54941977749087
5351,601127,L,4,41,hemi-L,0.4418622832818692,2.1900000870227814,386.6270824494788
5352,601127,L,4,41,hemi-L,0.4381082449497432,2.4900000989437103,387.97396872263374
5353,601127,L,4,41,hemi-L,0.41725280713832713,2.550000101327896,387.97396872263374
5354,601127,L,4,41,hemi-L,0.403159848500662,2.640000104904175,387.97396872263374
5355,601127,L,4,41,hemi-L,0.4044644332675169,2.6700001060962677,387.97396872263374
5356,601127,L,4,41,hemi-L,0.4050609028582143,3.0000001192092896,381.03129901277674
5357,601127,L,4,41,hemi-L,0.4067883237799072,3.0900001227855682,394.42725685103795
5358,601127,L,4,41,hemi-L,0.3775030503295195,3.0600001215934753,394.42725685103795
5359,601127,L,4,41,hemi-L,0.366679795744836,3.3600001335144043,394.42725685103795
5360,601127,L,4,41,hemi-L,0.36478433063473514,3.180000126361847,388.74427607024273
5361,601127,L,4,41,hemi-L,0.36811968937544004,3.21000012755394,388.74427607024273
5362,601127,L,4,41,hemi-L,0.3880354685939448,3.6300001442432404,397.2230554760989
5363,601127,L,4,41,hemi-L,0.3969462227106317,2.1300000846385956,397.2230554760989
5364,601127,L,4,41,hemi-L,0.48567194847719647,2.1600000858306885,397.2230554760989
5365,601127,L,4,41,hemi-L,1.681029526423774,3.480000138282776,400.12124904654866
5366,601127,L,4,41,hemi-L,3.564404490996227,3.8400001525878906,404.54887073832555
5367,601127,L,4,41,hemi-L,3.796317190856304,3.0600001215934753,408.0134846106128
5368,601127,L,4,41,hemi-L,3.0701727975994357,2.580000102519989,396.2532094397483
5369,601127,L,4,41,hemi-L,,3.3300001323223114,394.7542025466168
5370,601127,L,5,41,hemi-L,0.06544225146320289,3.2700001299381256,394.7542025466168
5371,601127,L,5,41,hemi-L,0.8834857044165546,3.120000123977661,396.88364987139914
5372,601127,L,5,41,hemi-L,0.63032646328976,3.0000001192092896,389.3822569190799
5373,601127,L,5,41,hemi-L,0.755435005885285,2.5200001001358032,389.3822569190799
5374,601127,L,5,41,hemi-L,0.885686812789665,1.980000078678131,390.9977532091329
5375,601127,L,5,41,hemi-L,4.707488367621844,0.7800000309944153,382.1981381169049
5376,601127,L,1,42,hemi-L,3.0387170880689123,0.8100000321865082,312.6483956967968
5377,601127,L,1,42,hemi-L,0.4984664694475913,0.9300000369548798,291.1881479542499
5378,601127,L,1,42,hemi-L,0.32282269387149753,1.14000004529953,305.2729239419283
5379,601127,L,1,42,hemi-L,0.28263179415128337,1.2900000512599945,331.0255855167974
5380,601127,L,1,42,hemi-L,0.28070243799182315,1.9200000762939453,331.0255855167974
5381,601127,L,1,42,hemi-L,0.3091095085449218,1.8900000751018524,331.0255855167974
5382,601127,L,1,42,hemi-L,0.31191699564726494,1.9500000774860382,316.5877206435315
5383,601127,L,1,42,hemi-L,0.26859457698839817,1.9500000774860382,316.5877206435315
5384,601127,L,1,42,hemi-L,0.25481802052497704,1.980000078678131,316.5877206435315
5385,601127,L,1,42,hemi-L,0.2793179885498484,1.710000067949295,316.5877206435315
5386,601127,L,1,42,hemi-L,0.28517533340311396,1.8000000715255737,326.65806091157515
5387,601127,L,1,42,hemi-L,0.281739667998308,1.9500000774860382,313.13531330517316
5388,601127,L,1,42,hemi-L,0.3368261130537968,,313.13531330517316
5389,601127,L,1,42,hemi-L,0.29066528910181016,2.1000000834465027,307.06830755217123
5390,601127,L,1,42,hemi-L,0.2915228058672428,,307.06830755217123
5391,601127,L,1,42,hemi-L,0.29152338623933394,,307.06830755217123
5392,601127,L,1,42,hemi-L,0.34536007653300627,,309.9720020681552
5393,601127,L,1,42,hemi-L,0.5031412122997354,,309.9720020681552
5394,601127,L,1,42,hemi-L,0.3613290908876813,,306.8279648550002
5395,601127,L,1,42,hemi-L,0.34169309360627925,,306.8279648550002
5396,601127,L,1,42,hemi-L,0.4016011009712291,,306.8279648550002
5397,601127,L,1,42,hemi-L,0.43287697370961875,,312.02194978225623
5398,601127,L,1,42,hemi-L,0.43503877199511515,,316.7755002517944
5399,601127,L,1,42,hemi-L,0.4383199711194265,,316.7755002517944
5400,601127,L,1,42,hemi-L,0.4462573243536375,,316.7755002517944
5401,601127,L,1,42,hemi-L,0.8698901164489916,,322.95966537140396
5402,601127,L,1,42,hemi-L,1.204463830188779,1.0800000429153442,316.7755002517944
5403,601127,L,1,42,hemi-L,0.7780793527149944,1.2000000476837158,311.2197551346053
5404,601127,L,1,42,hemi-L,0.7058239324864344,1.14000004529953,332.797693959183
5405,601127,L,1,42,hemi-L,0.7379697459163422,1.170000046491623,330.91690610463263
5406,601127,L,1,42,hemi-L,0.6955301535550968,1.3800000548362732,330.91690610463263
5407,601127,L,1,42,hemi-L,0.8593881212095658,1.3500000536441803,330.91690610463263
5408,601127,L,1,42,hemi-L,0.987563680320023,1.2600000500679016,347.50237463855916
5409,601127,L,1,42,hemi-L,0.9427430289743624,1.3200000524520874,353.95878002538416
5410,601127,L,1,42,hemi-L,0.9149332762933178,1.440000057220459,353.95878002538416
5411,601127,L,1,42,hemi-L,0.9053379482326481,1.440000057220459,366.8672115138976
5412,601127,L,1,42,hemi-L,0.953415210597442,1.4700000584125519,376.8011604811055
5413,601127,L,1,42,hemi-L,1.0412235023979857,1.4700000584125519,376.8011604811055
5414,601127,L,1,42,hemi-L,1.191511695642969,1.5900000631809235,376.8011604811055
5415,601127,L,1,42,hemi-L,1.2721291868307165,1.9200000762939453,376.74384641709
5416,601127,L,1,42,hemi-L,1.6250697725395846,2.040000081062317,376.74384641709
5417,601127,L,1,42,hemi-L,1.4182462092923742,2.010000079870224,377.1133214984995
5418,601127,L,1,42,hemi-L,1.3774729767994214,2.28000009059906,377.1133214984995
5419,601127,L,2,42,hemi-L,1.4829767271514194,1.980000078678131,377.1133214984995
5420,601127,L,2,42,hemi-L,1.5860851790796653,1.8300000727176666,380.0488301399052
5421,601127,L,2,42,hemi-L,1.6702807453616155,2.1000000834465027,380.0488301399052
5422,601127,L,2,42,hemi-L,1.9729471396107967,2.1300000846385956,378.1256137914191
5423,601127,L,2,42,hemi-L,2.129308082407525,2.010000079870224,367.8504590194884
5424,601127,L,2,42,hemi-L,2.3781616239576335,2.1900000870227814,371.7926489793867
5425,601127,L,2,42,hemi-L,2.755465280933737,1.980000078678131,379.7573115410413
5426,601127,L,2,42,hemi-L,2.596715009642369,2.010000079870224,363.4869262748761
5427,601127,L,2,42,hemi-L,3.000504114504178,1.7700000703334808,370.88585320611395
5428,601127,L,2,42,hemi-L,3.1758667797509124,1.8000000715255737,378.62971905388355
5429,601127,L,2,42,hemi-L,2.447688019059145,1.7700000703334808,387.4126201412676
5430,601127,L,2,42,hemi-L,1.7963589676224965,1.8600000739097595,383.55678801671957
5431,601127,L,2,42,hemi-L,1.7516362478870215,2.010000079870224,378.822976821627
5432,601127,L,2,42,hemi-L,1.6279049063340494,1.5900000631809235,371.0126756907423
5433,601127,L,2,42,hemi-L,1.263766813838345,1.8000000715255737,378.183597378725
5434,601127,L,2,42,hemi-L,1.0803582801168568,2.1600000858306885,363.4188657356911
5435,601127,L,2,42,hemi-L,1.0538663645270352,2.1900000870227814,367.4789988274041
5436,601127,L,2,42,hemi-L,0.9616050507363721,1.8900000751018524,364.6643991243418
5437,601127,L,2,42,hemi-L,0.7494744031629135,2.1900000870227814,364.6643991243418
5438,601127,L,2,42,hemi-L,0.6254807334360911,2.1900000870227814,362.62151638613364
5439,601127,L,2,42,hemi-L,0.5743294324396685,1.8900000751018524,361.19534099103004
5440,601127,L,2,42,hemi-L,0.5255912310259074,2.2200000882148743,355.4126395742461
5441,601127,L,2,42,hemi-L,0.4888009229434193,2.2200000882148743,355.4126395742461
5442,601127,L,2,42,hemi-L,0.45367033384844085,2.2200000882148743,351.8170039805513
5443,601127,L,2,42,hemi-L,0.42506776065068075,2.28000009059906,351.8170039805513
5444,601127,L,2,42,hemi-L,0.4475570224378428,1.9200000762939453,358.12442277266194
5445,601127,L,2,42,hemi-L,0.4355818395502809,1.9200000762939453,350.1834165223845
5446,601127,L,2,42,hemi-L,0.3505740329222084,2.4300000965595245,350.1834165223845
5447,601127,L,2,42,hemi-L,0.33577646581391185,1.710000067949295,343.71952654374405
5448,601127,L,2,42,hemi-L,0.3228748397208012,1.5300000607967377,350.1834165223845
5449,601127,L,2,42,hemi-L,0.3478397621257391,1.440000057220459,348.9672699896521
5450,601127,L,2,42,hemi-L,0.36305357686518663,1.5000000596046448,348.9672699896521
5451,601127,L,2,42,hemi-L,0.34916823649693,1.5000000596046448,348.9672699896521
5452,601127,L,2,42,hemi-L,0.29704623761278437,1.5600000619888306,356.5313448351565
5453,601127,L,2,42,hemi-L,0.25426265339719323,1.6200000643730164,358.6287261995879
5454,601127,L,2,42,hemi-L,0.2605617620700252,1.6200000643730164,358.6287261995879
5455,601127,L,2,42,hemi-L,0.2844717213550994,2.1900000870227814,358.6287261995879
5456,601127,L,2,42,hemi-L,0.31733067834768175,2.1900000870227814,358.6287261995879
5457,601127,L,2,42,hemi-L,0.2972482021970886,2.4900000989437103,358.6287261995879
5458,601127,L,2,42,hemi-L,0.2883421547225779,2.4900000989437103,358.6287261995879
5459,601127,L,3,42,hemi-L,0.33105968271039815,2.4900000989437103,361.04901128233877
5460,601127,L,3,42,hemi-L,0.3271621037957177,2.4900000989437103,361.04901128233877
5461,601127,L,3,42,hemi-L,0.3269069309915017,2.4900000989437103,361.04901128233877
5462,601127,L,3,42,hemi-L,0.3297704275441343,2.4900000989437103,361.04901128233877
5463,601127,L,3,42,hemi-L,0.3375267233326978,2.4900000989437103,361.04901128233877
5464,601127,L,3,42,hemi-L,0.3382283848946871,2.4900000989437103,361.04901128233877
5465,601127,L,3,42,hemi-L,0.33826025913276836,2.4900000989437103,361.04901128233877
5466,601127,L,3,42,hemi-L,0.33231609482609725,2.4900000989437103,368.63515004076226
5467,601127,L,3,42,hemi-L,0.30830784113042775,2.1900000870227814,358.7917930837126
5468,601127,L,3,42,hemi-L,0.3071515459031529,2.1600000858306885,369.36658738748076
5469,601127,L,3,42,hemi-L,0.30088771141470055,2.1300000846385956,369.36658738748076
5470,601127,L,3,42,hemi-L,0.27865875945447155,2.640000104904175,369.36658738748076
5471,601127,L,4,42,hemi-L,0.27978975895757724,2.580000102519989,369.36658738748076
5472,601127,L,4,42,hemi-L,0.27474449947073787,2.5200001001358032,379.61862561168823
5473,601127,L,4,42,hemi-L,0.27127159038559695,2.5200001001358032,379.61862561168823
5474,601127,L,4,42,hemi-L,0.2718392476083164,2.5200001001358032,379.61862561168823
5475,601127,L,4,42,hemi-L,0.27686029005957485,2.4900000989437103,379.61862561168823
5476,601127,L,4,42,hemi-L,0.28329174669773727,2.5200001001358032,379.61862561168823
5477,601127,L,4,42,hemi-L,0.3125011812936585,2.580000102519989,379.61862561168823
5478,601127,L,4,42,hemi-L,0.3894236087590958,2.7300001084804535,379.4692804861831
5479,601127,L,4,42,hemi-L,0.45096441470388315,2.4600000977516174,380.54941977749087
5480,601127,L,4,42,hemi-L,0.44054126273805444,2.4000000953674316,386.6270824494788
5481,601127,L,4,42,hemi-L,0.42891418311898716,2.2200000882148743,386.6270824494788
5482,601127,L,4,42,hemi-L,0.40844509080763336,2.4600000977516174,386.6270824494788
5483,601127,L,4,42,hemi-L,0.4047497674303291,2.610000103712082,386.6270824494788
5484,601127,L,4,42,hemi-L,0.4084391457599359,2.9400001168251038,386.6270824494788
5485,601127,L,4,42,hemi-L,0.39561049290876715,2.9700001180171967,381.03129901277674
5486,601127,L,4,42,hemi-L,0.3804079761077301,2.910000115633011,394.42725685103795
5487,601127,L,4,42,hemi-L,0.3787000605460162,3.0000001192092896,394.42725685103795
5488,601127,L,4,42,hemi-L,0.35480434198538197,3.3000001311302185,394.42725685103795
5489,601127,L,4,42,hemi-L,0.368566659087468,3.42000013589859,394.42725685103795
5490,601127,L,4,42,hemi-L,0.3762192881190882,3.21000012755394,394.42725685103795
5491,601127,L,4,42,hemi-L,0.40924811763419494,2.040000081062317,397.2230554760989
5492,601127,L,4,42,hemi-L,0.5363057945960981,2.2200000882148743,397.2230554760989
5493,601127,L,4,42,hemi-L,1.5839982413351779,3.720000147819519,400.12124904654866
5494,601127,L,4,42,hemi-L,10.13891906698437,3.0900001227855682,408.0134846106128
5495,601127,L,4,42,hemi-L,2.2413938705050827,2.550000101327896,391.38035137160716
5496,601127,L,4,42,hemi-L,1.6247091594653271,2.7300001084804535,396.2532094397483
5497,601127,L,4,42,hemi-L,,3.3300001323223114,400.12124904654866
5498,601127,L,4,42,hemi-L,-0.40919398000026275,3.180000126361847,400.9023458408567
5499,601127,L,5,42,hemi-L,-0.07198637643234805,3.0300001204013824,400.9023458408567
5500,601127,L,5,42,hemi-L,0.6496358626368621,2.550000101327896,400.9023458408567
5501,601127,L,5,42,hemi-L,0.6905205563235953,2.580000102519989,395.25871393005514
5502,601127,L,5,42,hemi-L,0.9365068035298486,2.4300000965595245,390.9977532091329
5503,601127,L,5,42,hemi-L,3.5742540795660322,0.9300000369548798,389.13839422368955
5504,601127,L,1,43,hemi-L,4.036922593319178,0.7200000286102295,312.6483956967968
5505,601127,L,1,43,hemi-L,0.5960071783848789,0.9900000393390656,291.1881479542499
5506,601127,L,1,43,hemi-L,0.3320949739073313,1.2300000488758087,305.2729239419283
5507,601127,L,1,43,hemi-L,0.2801834383096668,1.3800000548362732,305.2729239419283
5508,601127,L,1,43,hemi-L,0.28883499600983376,1.6800000667572021,305.2729239419283
5509,601127,L,1,43,hemi-L,0.31612376526103264,2.040000081062317,319.30048140373646
5510,601127,L,1,43,hemi-L,0.31730748158472843,2.07000008225441,316.5877206435315
5511,601127,L,1,43,hemi-L,0.2677699122140227,1.8900000751018524,316.5877206435315
5512,601127,L,1,43,hemi-L,0.2796740507545218,1.8900000751018524,316.5877206435315
5513,601127,L,1,43,hemi-L,0.28527134468275867,1.9200000762939453,316.5877206435315
5514,601127,L,1,43,hemi-L,0.2851583683269481,1.8900000751018524,298.88964753697536
5515,601127,L,1,43,hemi-L,0.28056853550978167,,298.88964753697536
5516,601127,L,1,43,hemi-L,0.348128939043123,,298.88964753697536
5517,601127,L,1,43,hemi-L,0.29695394087688104,1.8600000739097595,293.73748086036403
5518,601127,L,1,43,hemi-L,0.2909792307220655,1.8000000715255737,307.06830755217123
5519,601127,L,1,43,hemi-L,0.3173369110592612,1.8300000727176666,309.9720020681552
5520,601127,L,1,43,hemi-L,0.3370302466795942,,309.9720020681552
5521,601127,L,1,43,hemi-L,0.38956117731522316,,309.9720020681552
5522,601127,L,1,43,hemi-L,0.345345506982006,,306.8279648550002
5523,601127,L,1,43,hemi-L,0.40278944264275224,,306.8279648550002
5524,601127,L,1,43,hemi-L,0.38761598290834137,3.960000157356262,306.8279648550002
5525,601127,L,1,43,hemi-L,0.43064580668580965,1.5000000596046448,311.5496650121167
5526,601127,L,1,43,hemi-L,0.43604285406123455,1.3500000536441803,311.5496650121167
5527,601127,L,1,43,hemi-L,0.43473776164083194,1.2000000476837158,311.5496650121167
5528,601127,L,1,43,hemi-L,0.392102603917196,1.0800000429153442,311.5496650121167
5529,601127,L,1,43,hemi-L,1.0173873349656875,0.9600000381469727,337.5618172992743
5530,601127,L,1,43,hemi-L,1.2082394058452908,0.9000000357627869,339.0328654905561
5531,601127,L,1,43,hemi-L,0.7328731377938764,1.410000056028366,329.35486905417326
5532,601127,L,1,43,hemi-L,0.7154594829535862,1.3500000536441803,329.35486905417326
5533,601127,L,1,43,hemi-L,0.8707162591249926,1.410000056028366,329.35486905417326
5534,601127,L,1,43,hemi-L,0.6769455128913549,1.9500000774860382,322.8290614615475
5535,601127,L,1,43,hemi-L,0.7555040912737951,1.9500000774860382,338.259054351385
5536,601127,L,1,43,hemi-L,0.8806580010925965,1.9500000774860382,338.259054351385
5537,601127,L,1,43,hemi-L,0.8974769547549641,1.9200000762939453,347.50237463855916
5538,601127,L,1,43,hemi-L,0.9045752710361484,2.040000081062317,358.5997796113533
5539,601127,L,1,43,hemi-L,0.9032982501346132,1.9200000762939453,358.5997796113533
5540,601127,L,1,43,hemi-L,0.9234736174736216,1.5600000619888306,358.5997796113533
5541,601127,L,1,43,hemi-L,0.9412065232195805,1.8900000751018524,358.5997796113533
5542,601127,L,1,43,hemi-L,1.132219699069445,2.07000008225441,364.9336764266771
5543,601127,L,1,43,hemi-L,1.4567366048494925,1.9500000774860382,368.9309379947107
5544,601127,L,1,43,hemi-L,1.6617135015635087,2.4300000965595245,368.9309379947107
5545,601127,L,1,43,hemi-L,1.3970532539898273,2.1900000870227814,379.35198393606646
5546,601127,L,1,43,hemi-L,1.3977695258353409,2.250000089406967,379.35198393606646
5547,601127,L,2,43,hemi-L,1.452449182367474,1.8900000751018524,371.3240559661064
5548,601127,L,2,43,hemi-L,1.5695181950853843,1.8900000751018524,383.7726881609707
5549,601127,L,2,43,hemi-L,1.702792156123126,2.07000008225441,388.3199511228992
5550,601127,L,2,43,hemi-L,2.000506067366371,2.7000001072883606,388.63733989796833
5551,601127,L,2,43,hemi-L,2.08940263515873,1.980000078678131,376.3894206294751
5552,601127,L,2,43,hemi-L,2.321733645007961,1.9200000762939453,359.934323577799
5553,601127,L,2,43,hemi-L,2.733696655611903,2.010000079870224,360.04879440433143
5554,601127,L,2,43,hemi-L,2.806726369097939,2.1300000846385956,360.74634500411696
5555,601127,L,2,43,hemi-L,3.320999695896745,2.1300000846385956,344.0215911833747
5556,601127,L,2,43,hemi-L,3.52965092533576,2.040000081062317,357.74364385219786
5557,601127,L,2,43,hemi-L,2.9057464226526593,2.07000008225441,370.1184425235367
5558,601127,L,2,43,hemi-L,2.243030209666235,1.8900000751018524,383.55678801671957
5559,601127,L,2,43,hemi-L,1.944670956046316,1.710000067949295,363.26100868392837
5560,601127,L,2,43,hemi-L,1.7612702558186948,1.740000069141388,349.2108068070083
5561,601127,L,2,43,hemi-L,1.4329360605215966,1.710000067949295,359.74887345072887
5562,601127,L,2,43,hemi-L,1.117397504308901,1.980000078678131,363.4188657356911
5563,601127,L,2,43,hemi-L,1.0126353718038181,2.1300000846385956,367.4789988274041
5564,601127,L,2,43,hemi-L,0.9817312006452968,1.8900000751018524,357.90915024562133
5565,601127,L,2,43,hemi-L,0.8142651486740732,2.1900000870227814,357.90915024562133
5566,601127,L,2,43,hemi-L,0.6653520940592395,2.1900000870227814,354.27599399902874
5567,601127,L,2,43,hemi-L,0.588740862756664,2.1900000870227814,354.27599399902874
5568,601127,L,2,43,hemi-L,0.5047458297095139,2.4900000989437103,355.4126395742461
5569,601127,L,2,43,hemi-L,0.45395733095029767,2.4900000989437103,355.4126395742461
5570,601127,L,2,43,hemi-L,0.44131140992621015,2.2200000882148743,355.4126395742461
5571,601127,L,2,43,hemi-L,0.428371171302991,2.2200000882148743,351.8170039805513
5572,601127,L,2,43,hemi-L,0.45010930629867546,2.1300000846385956,351.8170039805513
5573,601127,L,2,43,hemi-L,0.42909298465637363,1.440000057220459,343.71952654374405
5574,601127,L,2,43,hemi-L,0.3433429783010092,1.4700000584125519,343.71952654374405
5575,601127,L,2,43,hemi-L,0.33461662916568724,1.4700000584125519,343.71952654374405
5576,601127,L,2,43,hemi-L,0.3338400668662649,1.440000057220459,343.71952654374405
5577,601127,L,2,43,hemi-L,0.3568129126688299,1.4700000584125519,344.53404519034086
5578,601127,L,2,43,hemi-L,0.36171059143374357,1.5000000596046448,344.53404519034086
5579,601127,L,2,43,hemi-L,0.35334324628377195,1.5600000619888306,344.53404519034086
5580,601127,L,2,43,hemi-L,0.3036905568767172,1.5600000619888306,354.0742591958876
5581,601127,L,2,43,hemi-L,0.25288517573833247,1.6200000643730164,359.6387159024462
5582,601127,L,2,43,hemi-L,0.26525522762566434,1.6200000643730164,359.6387159024462
5583,601127,L,2,43,hemi-L,0.29096528176081854,2.1900000870227814,359.6387159024462
5584,601127,L,2,43,hemi-L,0.31259579507232316,2.4900000989437103,359.6387159024462
5585,601127,L,2,43,hemi-L,0.3004264503051426,2.4900000989437103,359.6387159024462
5586,601127,L,3,43,hemi-L,0.2940157372223803,2.4900000989437103,359.6387159024462
5587,601127,L,3,43,hemi-L,0.3304950979195781,2.4900000989437103,357.42818790606447
5588,601127,L,3,43,hemi-L,0.32712722852244447,2.4900000989437103,357.42818790606447
5589,601127,L,3,43,hemi-L,0.32706371574998105,2.4900000989437103,357.42818790606447
5590,601127,L,3,43,hemi-L,0.32711708051557775,2.4900000989437103,361.04901128233877
5591,601127,L,3,43,hemi-L,0.33252329497733835,2.4900000989437103,361.04901128233877
5592,601127,L,3,43,hemi-L,0.3436206106482286,2.4900000989437103,361.04901128233877
5593,601127,L,3,43,hemi-L,0.3384592732298842,2.4900000989437103,361.04901128233877
5594,601127,L,3,43,hemi-L,0.3172356343291276,2.4900000989437103,368.63515004076226
5595,601127,L,3,43,hemi-L,0.2972978983907963,2.4900000989437103,368.63515004076226
5596,601127,L,3,43,hemi-L,0.2914186145998508,2.9400001168251038,368.63515004076226
5597,601127,L,3,43,hemi-L,0.280866319122705,2.820000112056732,358.7917930837126
5598,601127,L,3,43,hemi-L,0.2733749158700207,2.640000104904175,358.7917930837126
5599,601127,L,4,43,hemi-L,0.2719373093529105,2.550000101327896,358.7917930837126
5600,601127,L,4,43,hemi-L,0.2709406633226977,2.5200001001358032,358.7917930837126
5601,601127,L,4,43,hemi-L,0.270348023518969,2.4900000989437103,379.61862561168823
5602,601127,L,4,43,hemi-L,0.2721046814369248,2.4900000989437103,379.61862561168823
5603,601127,L,4,43,hemi-L,0.2795618438756144,2.5200001001358032,379.61862561168823
5604,601127,L,4,43,hemi-L,0.2797760298942962,2.4900000989437103,379.61862561168823
5605,601127,L,4,43,hemi-L,0.2823436081222012,2.5200001001358032,379.61862561168823
5606,601127,L,4,43,hemi-L,0.30890580844468835,2.550000101327896,379.61862561168823
5607,601127,L,4,43,hemi-L,0.3853688282064096,2.4000000953674316,384.386283258809
5608,601127,L,4,43,hemi-L,0.45072196735868025,2.4900000989437103,384.386283258809
5609,601127,L,4,43,hemi-L,0.43241719679079205,2.580000102519989,386.6270824494788
5610,601127,L,4,43,hemi-L,0.41388197583683195,2.5200001001358032,386.6270824494788
5611,601127,L,4,43,hemi-L,0.4034886326272356,2.250000089406967,386.6270824494788
5612,601127,L,4,43,hemi-L,0.40126702205884485,2.4900000989437103,386.6270824494788
5613,601127,L,4,43,hemi-L,0.39429250854455394,2.7900001108646393,382.97198884698633
5614,601127,L,4,43,hemi-L,0.3810553656973717,2.7300001084804535,382.97198884698633
5615,601127,L,4,43,hemi-L,0.38285982723718903,2.850000113248825,392.29848527066684
5616,601127,L,4,43,hemi-L,0.35641154070000647,2.9700001180171967,394.42725685103795
5617,601127,L,4,43,hemi-L,0.3679711862997661,3.120000123977661,394.42725685103795
5618,601127,L,4,43,hemi-L,0.3690727715962238,3.3600001335144043,394.42725685103795
5619,601127,L,4,43,hemi-L,0.41988238961548874,3.480000138282776,394.42725685103795
5620,601127,L,4,43,hemi-L,0.6255940752867638,2.2200000882148743,402.08305382229787
5621,601127,L,4,43,hemi-L,1.1889898396022265,3.5100001394748688,400.7017836644088
5622,601127,L,4,43,hemi-L,,3.3000001311302185,403.69399230284074
5623,601127,L,4,43,hemi-L,4.1424437159622665,2.7600001096725464,391.38035137160716
5624,601127,L,4,43,hemi-L,1.5957792949973701,2.4900000989437103,391.92472990680295
5625,601127,L,4,43,hemi-L,,3.180000126361847,401.1847004804805
5626,601127,L,4,43,hemi-L,9.973809322212771,3.150000125169754,400.56663753509235
5627,601127,L,4,43,hemi-L,,2.880000114440918,400.56663753509235
5628,601127,L,4,43,hemi-L,8.871050069446179,3.0900001227855682,400.56663753509235
5629,601127,L,5,43,hemi-L,3.270757013751596,2.910000115633011,399.9260642858307
5630,601127,L,5,43,hemi-L,0.6328029024728791,2.07000008225441,393.0442194766302
5631,601127,L,5,43,hemi-L,2.216840814702856,1.2000000476837158,389.0963126589955
5632,601127,L,1,44,hemi-L,5.1249673645635765,1.2000000476837158,325.5103141615463
5633,601127,L,1,44,hemi-L,0.5051804346756751,1.0500000417232513,305.2729239419283
5634,601127,L,1,44,hemi-L,0.3814832056129828,1.3800000548362732,305.2729239419283
5635,601127,L,1,44,hemi-L,0.35344475565652733,1.5600000619888306,305.2729239419283
5636,601127,L,1,44,hemi-L,0.3164686095963866,2.5200001001358032,297.2940784934009
5637,601127,L,1,44,hemi-L,0.36590594084684963,1.9200000762939453,297.2940784934009
5638,601127,L,1,44,hemi-L,0.3170250274986654,2.2200000882148743,297.2940784934009
5639,601127,L,1,44,hemi-L,0.3143188316959629,2.1900000870227814,316.5877206435315
5640,601127,L,1,44,hemi-L,0.29340712867944785,2.2200000882148743,298.88964753697536
5641,601127,L,1,44,hemi-L,0.2841037756138343,,298.88964753697536
5642,601127,L,1,44,hemi-L,0.28515450328975106,,298.88964753697536
5643,601127,L,1,44,hemi-L,0.27973125828038525,,298.88964753697536
5644,601127,L,1,44,hemi-L,0.3511514839200798,,298.88964753697536
5645,601127,L,1,44,hemi-L,0.3135710780267287,2.1900000870227814,298.88964753697536
5646,601127,L,1,44,hemi-L,0.29052649348584486,1.8300000727176666,297.79174984644675
5647,601127,L,1,44,hemi-L,0.34587757943881253,1.8000000715255737,297.79174984644675
5648,601127,L,1,44,hemi-L,0.3472545295235317,,297.79174984644675
5649,601127,L,1,44,hemi-L,0.3570896990954967,,297.79174984644675
5650,601127,L,1,44,hemi-L,0.4034345147317484,,297.79174984644675
5651,601127,L,1,44,hemi-L,0.41823182561454036,2.880000114440918,304.31922245918804
5652,601127,L,1,44,hemi-L,0.40294759351447407,1.5300000607967377,304.31922245918804
5653,601127,L,1,44,hemi-L,0.4086989344587095,1.3800000548362732,304.31922245918804
5654,601127,L,1,44,hemi-L,0.43224539160807673,1.2900000512599945,311.5496650121167
5655,601127,L,1,44,hemi-L,0.43591569587142986,1.170000046491623,311.5496650121167
5656,601127,L,1,44,hemi-L,0.38070444453607766,1.0800000429153442,337.5618172992743
5657,601127,L,1,44,hemi-L,1.1146026129368587,1.0200000405311584,337.5618172992743
5658,601127,L,1,44,hemi-L,0.8192584574407731,0.870000034570694,329.1114665613031
5659,601127,L,1,44,hemi-L,0.6528894963949494,1.0800000429153442,329.1114665613031
5660,601127,L,1,44,hemi-L,0.7618152058690724,1.0500000417232513,329.1114665613031
5661,601127,L,1,44,hemi-L,0.8584365744484636,1.8600000739097595,353.67115011875615
5662,601127,L,1,44,hemi-L,0.9189985628286489,1.710000067949295,340.8371232878732
5663,601127,L,1,44,hemi-L,0.6740760158836941,2.340000092983246,338.259054351385
5664,601127,L,1,44,hemi-L,0.8123558254330965,2.310000091791153,338.259054351385
5665,601127,L,1,44,hemi-L,0.8883873831357482,2.1000000834465027,348.67650424023293
5666,601127,L,1,44,hemi-L,0.8987800628646466,2.310000091791153,348.67650424023293
5667,601127,L,1,44,hemi-L,0.9440734207538315,2.28000009059906,348.67650424023293
5668,601127,L,1,44,hemi-L,0.9877245842731719,2.1600000858306885,348.67650424023293
5669,601127,L,1,44,hemi-L,1.0578780590914758,2.250000089406967,364.9336764266771
5670,601127,L,1,44,hemi-L,1.0873643970385596,2.1000000834465027,364.9336764266771
5671,601127,L,1,44,hemi-L,1.5154787988404101,2.07000008225441,364.9336764266771
5672,601127,L,1,44,hemi-L,1.6309611608310701,1.9200000762939453,368.0748948369537
5673,601127,L,1,44,hemi-L,1.3809402257305574,1.410000056028366,368.0748948369537
